id,scrape_id,last_scraped,source,name,host_id,host_profile_id,host_name,hosts time as user,hosts time as host,host_listings_count,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,total stay days,total price,minimum_nights,maximum_nights,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.39E+18,2.03E+13,4/15/2026,previous scrape,Spacious 3BR in Prospect Heights,450104410,1.47E+18,Kieu,"4,0","4,0",1,t,Brooklyn,40.67824082,-73.9624081,Private room in rental unit,Private room,2,1.5,2 shared baths,3,1,301,20,6020,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,King Great View at Public Hotel New York,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,775.63,1,775.63,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,Homey 4BR minutes away from NYC,504813593,1.47E+18,Moumita,"3,1","2,9",1,t,Queens,40.74695012,-73.89529356,Private room in rental unit,Private room,2,1.5,1 private bath,2,1,176.99,30,5309.7,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,Modern 1BR in Upscale UES Tower,688334979,1.47E+18,Eilon,"1,0","1,0",1,t,Manhattan,40.7543659,-73.9729016,Entire rental unit,Entire home/apt,3,1.5,1 bath,1,1,301,20,6020,30,30,4/15/2026,3,7/31/2025,11/11/2025,5,5,5,5,5,5,5,0,0,0.35
1.39E+18,2.03E+13,4/15/2026,previous scrape,Cozy Full Bedroom,6803979,1.46E+18,Nieves,"12,10","12,10",1,t,Brooklyn,40.69174385,-73.90355811,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,42.03,30,1260.9,30,365,4/15/2026,1,6/21/2025,6/21/2025,4,4,5,5,5,3,3,1,0,0.1
1.39E+18,2.03E+13,4/14/2026,city scrape,Cozy Two Bedroom in Brooklyn,686639068,1.47E+18,Marcela,"1,0","1,0",2,t,Brooklyn,40.6862,-73.91844,Shared room in rental unit,Shared room,2,1,1 shared bath,2,2,176.67,3,530.01,3,365,4/14/2026,28,5/14/2025,3/16/2026,4.82,4.86,4.79,4.86,4.86,4.86,4.61,0,1,2.5
1.39E+18,2.03E+13,4/15/2026,previous scrape,Stunning King Room w/ Amazing New York City Views,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,775.63,1,775.63,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/14/2026,city scrape,King Room with Sofa Bed – Perfect for NYC Getaways,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,3,1,1 private bath,1,0,781,1,781,1,1125,4/14/2026,2,8/16/2025,11/30/2025,5,5,5,5,5,5,4.5,13,0,0.25
1.39E+18,2.03E+13,4/15/2026,previous scrape,King with Sofa Bed at Public Hotel New York,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,3,1.5,1 private bath,1,1,762,1,762,1,1125,4/15/2026,1,6/1/2025,6/1/2025,1,4,1,1,1,5,1,13,0,0.09
1.39E+18,2.03E+13,4/15/2026,previous scrape,Cozy Loft with Stunning NYC Views and Modern Style,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,847.63,1,847.63,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,East Village scape NYC Flair,421128628,1.46E+18,Andrew M,"4,7","1,3",1,t,Manhattan,40.7238418,-73.98986958,Entire rental unit,Entire home/apt,5,1.5,2 baths,2,1,335.47,30,10064.1,30,365,4/15/2026,2,8/9/2025,10/30/2025,5,5,5,5,5,5,5,0,0,0.24
1.39E+18,2.03E+13,4/15/2026,previous scrape,Brand New 1BR w Balcony,688716992,1.47E+18,Andrew,"1,0","0,10",1,t,Brooklyn,40.68714,-73.92234,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,179.23,30,5376.9,30,365,4/15/2026,4,7/10/2025,1/4/2026,5,5,4.75,5,5,4.75,4.75,0,0,0.43
1.39E+18,2.03E+13,4/15/2026,previous scrape,Penthouse Suite at Public Hotel New York,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,301,20,6020,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,Loft at Public Hotel New York! Pets Allowed Here,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,847.63,1,847.63,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,"Residential Hotel Ste-High Floor, 2 Relaxing Units",501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,893.23,1,893.23,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,"High Floor Suite, 2 Modern Units, Public Hotel",501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,12,1.5,1.5 bath,4,1,3239.25,1,3239.25,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,"Queen Great View, Public New York, Pets Allowed",501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.72311,-73.99209,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,698,1,698,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,city scrape,Luxury 2 Bed 2 Bath Apt | Designer Decor & Views,578918757,1.47E+18,Milton,"1,10","1,10",1,t,Manhattan,40.76104,-73.99571,Entire rental unit,Entire home/apt,5,2,2 baths,2,3,847.5,2,1695,1,365,4/15/2026,32,7/28/2025,3/29/2026,5,5,4.94,4.97,5,4.97,4.94,0,0,3.66
1.39E+18,2.03E+13,4/15/2026,previous scrape,Spacious Loft Retreat with Breathtaking Park Views,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.7231104,-73.9920935,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,893.23,1,893.23,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,Queen Room with Spectacular City and Park Views,501999278,1.47E+18,RoomPicks,"3,1","3,0",2551,t,Manhattan,40.72311,-73.99209,Room in hotel,Hotel room,2,1.5,1 private bath,1,1,685.23,1,685.23,1,1125,4/15/2026,0,,,,,,,,,,13,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,Luxury NYC UES with private Park,79953474,1.47E+18,Zahava,"9,9","0,11",1,t,Manhattan,40.76725747,-73.95191745,Entire rental unit,Entire home/apt,6,1.5,2 baths,3,1,692.51,30,20775.3,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/15/2026,previous scrape,A sleek contemporary 2-bdrm apt,667697672,1.47E+18,Neyla,"1,3","0,11",3,t,Brooklyn,40.68845,-73.91875,Entire rental unit,Entire home/apt,5,1.5,2 baths,2,1,152.66,30,4579.8,30,1125,4/15/2026,2,7/1/2025,7/31/2025,3.5,4.5,4,4.5,3.5,5,3,0,0,0.21
1.39E+18,2.03E+13,4/15/2026,previous scrape,Bike around NYC from here,192262648,1.47E+18,Chetan,"7,10","0,10",1,t,Brooklyn,40.70000281,-73.91623791,Private room in rental unit,Private room,1,1.5,1 private bath,1,1,301,20,6020,30,31,4/15/2026,3,6/27/2025,1/2/2026,5,5,5,5,5,5,5,1,0,0.31
1.39E+18,2.03E+13,4/15/2026,previous scrape,Spacious Bedroom Private Bath & Terrace UWS 10023,686790685,1.47E+18,Norman,"1,0","1,0",2,t,Manhattan,40.77884229,-73.97745996,Private room in rental unit,Private room,1,1.5,1 private bath,1,1,88.49,30,2654.7,30,365,4/15/2026,0,,,,,,,,,,2,0,1.17
1.39E+18,2.03E+13,4/15/2026,previous scrape,"Bedroom on Central Park West, UWS 10023",686790685,1.47E+18,Norman,"1,0","1,0",2,t,Manhattan,40.77828,-73.97884,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,76.16,30,2284.8,30,365,4/15/2026,0,,,,,,,,,,2,0,1.17
1.40E+18,2.03E+13,4/15/2026,previous scrape,The Blue Paradise,689059823,1.47E+18,Amit,"1,0","1,0",1,t,Staten Island,40.5535617,-74.1509076,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,51.71,30,1551.3,30,365,4/15/2026,2,2/21/2026,3/17/2026,5,5,5,5,5,5,5,0,0,1.11
1.40E+18,2.03E+13,4/15/2026,previous scrape,Silence in the City,568151346,1.47E+18,Carlo,"2,0","0,11",1,t,Manhattan,40.78667629,-73.96899754,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,167.23,30,5016.9,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/14/2026,city scrape,Modern Gem,689254352,1.47E+18,Cecelia,"1,0","1,0",1,t,Brooklyn,40.6790014,-73.9142816,Private room in townhouse,Private room,2,1,1 private bath,1,1,196,2,392,2,28,4/14/2026,5,11/9/2025,4/5/2026,5,4.8,5,5,4.8,4.6,4.6,1,0,0.96
1.40E+18,2.03E+13,4/15/2026,previous scrape,Private Bedroom B,689483132,1.47E+18,Helen,"1,0","0,11",2,t,Manhattan,40.77004685,-73.9561206,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,79.3,30,2379,30,90,4/15/2026,2,7/20/2025,11/11/2025,5,5,5,5,5,5,5,2,0,0.22
1.40E+18,2.03E+13,4/15/2026,previous scrape,Entire private apartment New York 3,566262732,1.47E+18,Gayane,"2,1","2,1",8,t,Manhattan,40.8072,-73.94989,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,140.48,30,4214.4,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/14/2026,city scrape,Modern 3 Bedroom Home Near JFK,689584815,1.47E+18,Jonathan,"1,0","0,9",1,t,Queens,40.66658,-73.81926,Private room in rental unit,Private room,7,2,2 baths,3,3,334.5,2,669,2,365,4/14/2026,11,9/2/2025,3/24/2026,4.55,4.91,4.91,4.91,4.36,4.91,4.64,1,0,1.47
1.40E+18,2.03E+13,4/14/2026,city scrape,Bright 2BR Brooklyn Apt | 2 Balconies & Cozy Vibes,105587963,1.47E+18,Kevin,"9,4","0,11",1,t,Brooklyn,40.64312,-74.00205,Entire rental unit,Entire home/apt,5,1,1 bath,2,2,288,1,288,1,365,4/14/2026,44,5/19/2025,3/31/2026,4.8,4.86,4.84,4.84,5,4.55,4.68,0,0,3.99
1.40E+18,2.03E+13,4/15/2026,previous scrape,"Bright 1BR Apt + Private Garden, 2 Baths, sleeps 5",689708687,1.47E+18,Simi,"1,0","1,0",1,t,Brooklyn,40.67160603,-73.97955409,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,1,1,350.13,30,10503.9,30,365,4/15/2026,1,8/31/2025,8/31/2025,5,5,5,5,5,5,5,0,0,0.13
1.39E+18,2.03E+13,4/15/2026,previous scrape,Charming: Cozy Getaway Apartment,422899105,1.47E+18,Slavik,"4,7","1,1",2,t,Staten Island,40.62977,-74.16546,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,90.12,30,2703.6,30,365,4/15/2026,2,8/14/2025,9/23/2025,5,5,5,5,5,5,5,0,0,0.24
1.39E+18,2.03E+13,4/15/2026,previous scrape,Greenwich Village Gem,100671934,1.47E+18,Joseph,"9,5","9,5",3,t,Manhattan,40.73180603,-73.99469343,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,514.37,30,15431.1,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/14/2026,city scrape,Cozy Private Suite,690246212,1.47E+18,Zhehong,"0,11","0,11",1,t,Queens,40.78283421,-73.84108034,Entire home,Entire home/apt,2,1,1 bath,1,1,143,1,143,1,100,4/14/2026,87,5/11/2025,4/13/2026,4.85,4.8,4.75,4.92,4.89,4.61,4.79,0,0,7.7
1.40E+18,2.03E+13,4/15/2026,previous scrape,"Comfy, convenient hosted stay in NYC",393211065,1.47E+18,Genaro,"5,0","0,8",1,t,Bronx,40.8243041,-73.8706392,Private room in home,Private room,2,1.5,1 private bath,2,1,301,3,903,3,29,4/15/2026,0,,,,,,,,,,1,0,1.17
1.40E+18,2.03E+13,4/15/2026,city scrape,Chelsea Studio 5 - Shared Bathroom,408979935,1.46E+18,The Village House,"4,9","4,9",38,t,Manhattan,40.7498612,-73.9971794,Entire rental unit,Entire home/apt,2,0,0 baths,1,2,186,1,186,1,29,4/15/2026,11,8/31/2025,3/29/2026,4.73,4.64,4.73,4.82,4.73,4.55,4.27,14,0,1.45
1.40E+18,2.03E+13,4/15/2026,city scrape,Union Square Studio 4 with Shower - Shared toilet,408979935,1.46E+18,The Village House,"4,9","4,9",38,t,Manhattan,40.7347382,-73.9869615,Entire rental unit,Entire home/apt,3,0,0 baths,1,2,182,1,182,1,29,4/15/2026,9,8/24/2025,3/19/2026,4.22,4.67,4,4.78,4.78,5,4.11,14,0,1.15
1.40E+18,2.03E+13,4/15/2026,previous scrape,"132-06 101st street, ozone park",231033202,1.47E+18,Sarower,"7,3","0,6",1,t,Queens,40.67657,-73.83706,Private room in home,Private room,1,1.5,1.5 shared baths,1,1,301,30,9030,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
1.40E+18,2.03E+13,4/15/2026,previous scrape,precious atmosphere,690373051,1.47E+18,Yaritzy,"0,11","0,9",1,t,Bronx,40.8387713,-73.8231112,Private room in home,Private room,2,1.5,1 private bath,3,1,164.47,30,4934.1,30,30,4/15/2026,0,,,,,,,,,,1,0,1.17
1.40E+18,2.03E+13,4/14/2026,city scrape,Relaxed space!,480712002,1.47E+18,Menachem,"3,6","1,7",1,t,Brooklyn,40.6690323,-73.9267593,Entire home,Entire home/apt,8,2,2 baths,4,5,527.5,2,1055,2,1125,4/14/2026,29,5/21/2025,3/21/2026,4.9,4.86,4.76,4.83,5,4.41,4.76,0,0,2.64
1.40E+18,2.03E+13,4/14/2026,city scrape,Cozy place near JFK airport,41769492,1.47E+18,Thony,"10,7","1,0",1,t,Queens,40.65641,-73.75115,Entire home,Entire home/apt,7,2,2 baths,3,3,277,2,554,2,365,4/14/2026,49,5/11/2025,4/5/2026,4.73,4.8,4.61,4.84,4.88,4.67,4.78,0,0,4.34
1.41E+18,2.03E+13,4/15/2026,previous scrape,Roomrs - Luxury 2BR in prime LES,488616033,1.47E+18,Maykel,"3,4","3,4",50,t,Manhattan,40.7197774,-73.9891608,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,322.67,30,9680.1,30,365,4/15/2026,2,9/22/2025,2/2/2026,3.5,4,4.5,4.5,4,4.5,3.5,0,0,0.29
1.40E+18,2.03E+13,4/15/2026,previous scrape,Charming Upper West Side Apartment,690794759,1.47E+18,Varun,"0,11","0,11",1,t,Manhattan,40.79011536,-73.97269607,Entire rental unit,Entire home/apt,7,1.5,1 bath,1,1,301,30,9030,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/15/2026,previous scrape,Chinatown LES,408918750,1.47E+18,Jolin,"4,9","0,11",3,t,Manhattan,40.7128433,-73.9902855,Dome,Entire home/apt,2,1.5,1 bath,1,1,188.12,30,5643.6,30,365,4/15/2026,1,3/13/2026,3/13/2026,5,5,5,5,5,5,5,0,0,0.88
1.41E+18,2.03E+13,4/15/2026,previous scrape,#1FQ - Private 1Br 30min City Close to everything,238688543,1.47E+18,Sasha,"7,2","4,1",4,t,Queens,40.68372,-73.83776,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,128.83,30,3864.9,30,1125,4/15/2026,4,6/2/2025,11/23/2025,5,5,5,5,5,5,5,1,1,0.38
1.40E+18,2.03E+13,4/15/2026,previous scrape,Roomrs - Elegant 2BR in UWS,488616033,1.47E+18,Maykel,"3,4","3,4",50,t,Manhattan,40.7966948,-73.9622776,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,264.4,30,7932,30,365,4/15/2026,2,8/11/2025,9/23/2025,3,3,3.5,3,3.5,3.5,3,0,0,0.24
1.40E+18,2.03E+13,4/15/2026,previous scrape,Roomrs - Hell's Kitchen's 2BR,488616033,1.47E+18,Maykel,"3,4","3,4",50,t,Manhattan,40.764339,-73.9905559,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,339.23,30,10176.9,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.40E+18,2.03E+13,4/15/2026,previous scrape,"New York, Cozy Apt Shared Game room, Gym, Rooftop",527847457,1.47E+18,Sheryl,"2,8","0,11",6,t,Brooklyn,40.61984,-74.03295,Room in hotel,Private room,2,1.5,2.5 baths,1,1,301,20,6020,1,25,4/15/2026,0,,,,,,,,,,3,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Perfect place to call home,478092813,1.47E+18,Cherifa,"3,7","3,6",1,t,Manhattan,40.77864796,-73.95473819,Private room in rental unit,Private room,1,1.5,1.5 bath,1,1,235.06,30,7051.8,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
1.41E+18,2.03E+13,4/15/2026,city scrape,The Brownstone by Reza,691756446,1.47E+18,Abeda,"0,11","0,8",1,t,Brooklyn,40.66539,-73.91853,Private room in home,Private room,6,1.5,1.5 baths,3,3,514,1,514,1,1125,4/15/2026,33,9/1/2025,4/11/2026,5,4.91,4.94,4.91,5,4.82,4.88,1,0,4.36
1.41E+18,2.03E+13,4/15/2026,previous scrape,Roomrs - 2BR in Manhattan Vally,488616033,1.47E+18,Maykel,"3,4","3,4",50,t,Manhattan,40.7967252,-73.9623566,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,199.5,30,5985,30,365,4/15/2026,3,7/13/2025,2/17/2026,4,3.67,4.33,3.67,3.33,4.33,3,0,0,0.32
1.41E+18,2.03E+13,4/15/2026,previous scrape,Seaport Serenity in Luxurious Downtown NYC,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70724,-74.00231,Room in hotel,Private room,2,1.5,1 private bath,1,1,413.36,1,413.36,1,365,4/15/2026,3,10/5/2025,1/15/2026,4.33,3.67,5,5,4.33,5,4.33,7,0,0.47
1.41E+18,2.03E+13,4/15/2026,previous scrape,Seaport Views NYC Stay + Terrace Access,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70867309,-74.00237646,Room in hotel,Private room,2,1.5,1 private bath,1,1,803,1,803,1,365,4/15/2026,0,,,,,,,,,,7,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Top Downtown NYC + Walk Everywhere,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70737,-74.00216,Room in hotel,Private room,2,1.5,1 private bath,1,1,937,1,937,1,365,4/15/2026,0,,,,,,,,,,7,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Bridge Views + Walk to Fulton Street Food,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70901,-74.00061,Room in hotel,Private room,4,1.5,1 private bath,2,1,1343,1,1343,1,365,4/15/2026,0,,,,,,,,,,7,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,"Steps to Seaport Eats, Bars & River Cruises",689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70736,-74.0007,Room in hotel,Private room,4,1.5,1 private bath,1,1,643.45,1,643.45,1,365,4/15/2026,1,11/28/2025,11/28/2025,5,5,5,5,5,5,4,7,0,0.22
1.41E+18,2.03E+13,4/15/2026,previous scrape,Rooftop Cocktails & Brooklyn Bridge View,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70888,-74.00033,Room in hotel,Private room,2,1.5,1 private bath,1,1,466,1,466,1,365,4/15/2026,0,,,,,,,,,,7,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Perfect NYC Stay + City Lights & Terrace Nights,689697522,1.47E+18,Hotel New York City Seaport - NYC,"1,0","0,11",7,t,Manhattan,40.70712,-74.00205,Room in hotel,Private room,2,1.5,1 private bath,1,1,493.62,1,493.62,1,365,4/15/2026,0,,,,,,,,,,7,0,1.17
1.41E+18,2.03E+13,4/14/2026,city scrape,Classic Luxury Stay by Times Square & Broadway,658940021,1.47E+18,New Yorker By Lotte Hotels,"1,5","1,2",5,t,Manhattan,40.75224,-73.99445,Room in hotel,Private room,4,1,1 shared bath,1,2,220.96,1,220.96,1,365,4/14/2026,4,2/7/2026,3/8/2026,5,5,5,5,5,5,5,5,0,1.79
1.41E+18,2.03E+13,4/15/2026,city scrape,Premier Suite Moments from Times Square,658940021,1.47E+18,New Yorker By Lotte Hotels,"1,5","1,2",5,t,Manhattan,40.75184,-73.99424,Room in hotel,Private room,5,1,1 shared bath,1,3,566,1,566,1,365,4/15/2026,0,,,,,,,,,,5,0,1.17
1.41E+18,2.03E+13,4/15/2026,city scrape,Sophisticated Suite in Iconic Midtown Landmark,658940021,1.47E+18,New Yorker By Lotte Hotels,"1,5","1,2",5,t,Manhattan,40.7532,-73.99232,Room in hotel,Private room,3,1,1 shared bath,1,2,592,1,592,1,365,4/15/2026,0,,,,,,,,,,5,0,1.17
1.41E+18,2.03E+13,4/15/2026,city scrape,Elegant Retreat Steps from Madison Square Garden,658940021,1.47E+18,New Yorker By Lotte Hotels,"1,5","1,2",5,t,Manhattan,40.75309,-73.99239,Room in hotel,Private room,2,1,1 shared bath,1,1,252,1,252,1,365,4/15/2026,0,,,,,,,,,,5,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,"Roomrs - Charming 2BR unit in Soho, New York",488616033,1.47E+18,Maykel,"3,4","3,4",50,t,Manhattan,40.7226285,-73.9945497,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,376.13,30,11283.9,30,365,4/15/2026,1,12/9/2025,12/9/2025,5,5,4,4,5,5,5,0,0,0.23
1.41E+18,2.03E+13,4/15/2026,previous scrape,Garden Paradise,692691447,1.47E+18,Cecil,"0,11","0,11",1,t,Queens,40.70285119,-73.73100311,Private room in home,Private room,2,1.5,1 private bath,1,1,115.04,30,3451.2,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Private Gramercy Townhouse 3BR/2.5BA,231476635,1.47E+18,Raddy & Patricia,"7,3","6,6",1,t,Manhattan,40.73930328,-73.98547003,Entire home,Entire home/apt,7,1.5,2.5 baths,3,1,301,20,6020,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Washington Sq Park Private Bath Private Studio 2,35491667,1.47E+18,LEAP NY Apartments,"10,10","3,9",220,t,Manhattan,40.7318458,-73.9999292,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,82.9,30,2487,30,175,4/15/2026,2,8/9/2025,1/16/2026,5,5,5,5,5,5,5,0,0,0.24
1.41E+18,2.03E+13,4/15/2026,previous scrape,New Apt! Huge Private Terrace!,32222653,1.47E+18,Meir,"10,11","0,11",1,t,Manhattan,40.7170167,-73.9874699,Entire rental unit,Entire home/apt,5,1.5,1 bath,2,1,331.87,30,9956.1,30,90,4/15/2026,0,,,,,,,,,,0,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Private Room in Queens | Hosted Home 15 Min to JFK,692948397,1.47E+18,Mandy J,"0,11","0,11",1,t,Queens,40.68463,-73.83945,Private room in home,Private room,2,1.5,1 private bath,1,1,301,30,9030,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Private Bath Loft Chelsea Micro Studio #3234,35491667,1.47E+18,LEAP NY Apartments,"10,10","3,9",220,t,Manhattan,40.74951,-73.99719,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,301,20,6020,30,175,4/15/2026,4,7/11/2025,3/29/2026,5,5,5,5,5,5,5,0,0,0.43
1.41E+18,2.03E+13,4/15/2026,previous scrape,Entire private New York City apartment 4,566262732,1.47E+18,Gayane,"2,1","2,1",8,t,Manhattan,40.80574,-73.95192,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,121.4,30,3642,30,1125,4/15/2026,1,6/8/2025,6/8/2025,5,5,5,5,5,5,3,0,0,0.1
1.41E+18,2.03E+13,4/15/2026,previous scrape,Come in and share the Zen room with your HOST,692218491,1.47E+18,Jerome,"0,11","0,10",1,t,Brooklyn,40.69374,-73.94978,Shared room in rental unit,Shared room,1,1.5,1 shared bath,0,1,301,31,9331,31,365,4/15/2026,0,,,,,,,,,,0,1,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,spare room 4,464797341,1.47E+18,Brian,"3,9","3,9",14,t,Bronx,40.84455574,-73.90747417,Private room in home,Private room,1,1.5,Shared half-bath,1,1,38.73,30,1161.9,30,365,4/15/2026,2,7/31/2025,9/9/2025,5,5,5,5,5,5,5,14,0,0.23
1.41E+18,2.03E+13,4/15/2026,previous scrape,Chic & Cozy,569497781,1.47E+18,Chaya,"2,0","1,11",1,t,Brooklyn,40.6603927,-73.94584738,Shared room in rental unit,Shared room,2,1.5,1 shared bath,1,1,131.86,30,3955.8,30,365,4/15/2026,0,,,,,,,,,,0,1,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Prime Murray Hill 3BR Furnished,424296351,1.46E+18,Michael,"4,6","4,3",122,t,Manhattan,40.74538,-73.97551,Entire rental unit,Entire home/apt,6,1.5,1 bath,3,1,289.73,30,8691.9,30,365,4/15/2026,1,10/25/2025,10/25/2025,1,1,1,4,3,3,1,2,0,0.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Murray Hill Cozy One bedroom,572508219,1.47E+18,Susy,"2,0","1,11",17,t,Manhattan,40.74962249,-73.98270544,Entire rental unit,Entire home/apt,3,1.5,1 bath,1,1,160.4,30,4812,30,365,4/15/2026,0,,,,,,,,,,0,0,1.17
1.41E+18,2.03E+13,4/15/2026,previous scrape,Cozy studio apartment in SI,693357465,1.47E+18,Ylmije,"0,11","0,11",1,t,Staten Island,40.59646,-74.07964,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,79.76,30,2392.8,30,365,4/15/2026,1,12/5/2025,12/5/2025,5,5,5,5,5,5,5,0,0,0.23
